modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,language
resnet18,tiny,eval,7,2025-09-26T17:03:25,codecarbon,aceb0459-721f-4f71-8899-7c48683ee153,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.408901505172253,7.237259817177954e-05,1.6415108862576415e-05,40.21792743475,82.38376684479944,70.0,4.326167046891194e-05,0.0001004600803682,7.511302130038126e-05,0.0002188347721375,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,8,2025-09-26T17:04:54,codecarbon,26c4f494-be79-4dc1-b649-91eac300f896,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.382823572028428,7.182108842942069e-05,1.6386944910990553e-05,39.384054226,82.90261747647277,70.0,4.209261670468135e-05,0.0001004750803872,7.459946172441252e-05,0.0002171671588163,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,9,2025-09-26T17:06:26,codecarbon,0311c84c-01c8-4ff7-b265-dc736aa74fc9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.25133244972676,6.8810771198585e-05,1.6185695193752156e-05,39.25349000425,81.09035843712716,70.0,4.05446579832844e-05,9.538424297517167e-05,7.213588897914938e-05,0.0002080647899376,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,10,2025-09-26T17:07:55,codecarbon,35efaf67-4b0a-47a6-91f5-c9c5844d8a7f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.378295418806374,7.194423856003596e-05,1.6432020153553195e-05,39.734197732,83.08826680828308,70.0,4.238787552955054e-05,0.0001006470249578,7.450463035169782e-05,0.000217539530839,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,11,2025-09-26T17:09:25,codecarbon,3efe1858-995a-4ec3-bc94-a379605f75b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.397568320389837,7.24198449454483e-05,1.6468156869710305e-05,40.1941681345,82.85438521828182,70.0,4.3143525643511983e-05,0.0001008384140064,7.499569369764584e-05,0.0002189776333475,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,12,2025-09-26T17:10:54,codecarbon,4313e1a0-e6c6-41fa-ad8e-a0876c397f6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.39654910331592,7.241479107328324e-05,1.6470825042910886e-05,40.11414598675,83.0810262080506,70.0,4.3018550212678296e-05,0.0001010503586087,7.489344301090265e-05,0.0002189623518323,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,13,2025-09-26T17:12:23,codecarbon,d7ea3626-e52a-4de3-a808-6f0e7088023d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.2143086460419,6.864786313369274e-05,1.6289234818661697e-05,39.33651456325,82.46039548397002,70.0,4.018481307716587e-05,9.603674350699976e-05,7.13506443050897e-05,0.0002075722008892,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,14,2025-09-26T17:13:55,codecarbon,1d00841d-847e-4e3a-b7a1-32b8dde5e866,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.014469980727881,6.496742184393606e-05,1.6183312406325812e-05,39.215196586,81.89123297653516,70.0,3.792852708469841e-05,9.09450727561989e-05,6.756996187614277e-05,0.000196443561717,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,15,2025-09-26T17:15:25,codecarbon,43a13fa8-0141-47de-a4fe-c39582895648,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.391974603757262,7.246427285646799e-05,1.6499246784003713e-05,40.04380573075,83.39635784435794,70.0,4.291372352873395e-05,0.0001013586921985,7.483955536736176e-05,0.0002191119710946,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,16,2025-09-26T17:16:56,codecarbon,2f2d109c-158d-4c49-96f6-65bc278eab4a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.289318030234426,7.119734357493208e-05,1.6598756043053517e-05,39.446272612,85.2847393083833,70.0,4.118170150276004e-05,0.0001012153587467,7.288406619336457e-05,0.0002152811264428,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,17,2025-09-26T17:18:28,codecarbon,9fd06dfb-2afe-4fa3-bc50-bbc6bf30a52f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.218050661031157,6.942300893083372e-05,1.6458552660878278e-05,39.0666564415,84.4014793153084,70.0,3.997273439450284e-05,9.847868989254492e-05,7.146460366073168e-05,0.0002099160279477,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,18,2025-09-26T17:19:57,codecarbon,52b5b2a1-785b-469d-acd8-b24535c68ad3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.3547929669730365,7.279587404333635e-05,1.6716265180784443e-05,39.7438479055,86.21088198751573,70.0,4.217316081453025e-05,0.0001038489719746,7.409250881885076e-05,0.000220114641608,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,19,2025-09-26T17:21:28,codecarbon,c70ef15c-ed2e-47e7-82da-88866a62daa8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.440136214718223,7.360125823341973e-05,1.657635141675278e-05,39.72881503675,84.30293775383622,70.0,4.312743328225179e-05,0.0001035986939896,7.582377395333929e-05,0.0002225499012252,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,20,2025-09-26T17:22:56,codecarbon,496cd3da-64f6-46d0-9d74-b59ecce3369d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.258433837909252,7.068388650999882e-05,1.6598563979263853e-05,39.05353382725,85.57390388589863,70.0,4.045703672412537e-05,0.0001009042473896,7.236728980723354e-05,0.0002137285739209,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,21,2025-09-26T17:24:26,codecarbon,48deb053-da46-419e-9513-a23218fc19d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.363087264820933,7.172063353190566e-05,1.6438047001759697e-05,39.40207610275001,83.43747844332198,70.0,4.190227004590479e-05,0.000100722858356,7.42382825158226e-05,0.0002168634109177,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,22,2025-09-26T17:25:58,codecarbon,67562145-d7b1-4d47-91a6-fc20858f61d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.4009212506935,7.324101786519106e-05,1.6642201414908228e-05,40.2695293645,84.81540193480345,70.0,4.323993016636456e-05,0.0001032614714944,7.495923206701668e-05,0.0002214606337278,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,23,2025-09-26T17:27:27,codecarbon,f8500fb4-1f34-40af-a1d9-740a004261ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.492859825957567,7.335112762540288e-05,1.6326155381393298e-05,39.25218114775001,87.66335970552387,70.0,4.173035114792325e-05,0.0001058239735485,7.423925057131177e-05,0.0002217935752677,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,24,2025-09-26T17:28:57,codecarbon,f431aab5-aebc-458d-9b41-c7a1b44803ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.2411440359428525,7.027785201617138e-05,1.657049405079869e-05,38.946609775000006,85.78771034087696,70.0,4.008726100057736e-05,0.000100500635952,7.191294066789044e-05,0.0002125008376204,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,25,2025-09-26T17:30:29,codecarbon,77e1b2ed-8724-4174-ac07-3118a0440a7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.246349502820522,6.944456709954737e-05,1.6353945207152806e-05,39.195612856,83.32062676612573,70.0,4.034791665176916e-05,9.780813380189102e-05,7.182516344926424e-05,0.0002099812139029,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,26,2025-09-26T17:31:59,codecarbon,9b305f17-fe08-4817-92a7-18ea67e1c1e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.336352725978941,7.144784258335278e-05,1.6476483141076415e-05,39.59346926800001,83.72189614603214,70.0,4.182275468914917e-05,0.0001004681359262,7.374767572619021e-05,0.0002160385663415,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,27,2025-09-26T17:33:28,codecarbon,c2ceaf06-2431-47b0-aec1-40c8c4245e4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.353095474187285,7.156923533751078e-05,1.6440998310718795e-05,39.446032186,83.35174481981085,70.0,4.186093318067075e-05,0.0001004292470057,7.411544435631691e-05,0.0002164056245426,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,28,2025-09-26T17:34:58,codecarbon,3e42877d-63c1-49a8-9fbe-42de387d7fa5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.317111894022673,7.024366222809689e-05,1.6270984851088497e-05,39.12888839725,82.04561534144614,70.0,4.1094315541901984e-05,9.798757838552774e-05,7.33155632055261e-05,0.0002123974571329,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,29,2025-09-26T17:36:27,codecarbon,b4b50489-b815-4e0b-a047-574cf33c0792,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.348000628873706,7.06469480539923e-05,1.624814577643989e-05,39.314723875750005,81.44823743840936,70.0,4.165506592548125e-05,9.796785615634462e-05,7.399396013804815e-05,0.0002136168822198,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,30,2025-09-26T17:37:59,codecarbon,5c76dba1-722c-465c-95e4-d209efc2728b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.248619922902435,6.890233494214203e-05,1.621758034196468e-05,39.49638561550001,81.03239117499912,70.0,4.08181320589203e-05,9.529340956504484e-05,7.223011181534579e-05,0.0002083416534393,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,1,2025-09-26T16:54:18,codecarbon,47551a58-47c9-4424-8c5e-f72606d72a75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.59332790179178,0.0034901914824459,4.3306208755878166e-05,0.0,0.0,70.0,0.0008336697355006,0.0026098729212407,0.0071098335805543,0.0105533762372956,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,2,2025-09-26T16:55:48,codecarbon,315a45ae-d2c1-4eba-a223-86c7b730f212,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.02187670394778,0.0028247128648786,3.765185555175521e-05,0.0,0.0,70.0,0.0007772985821809,0.0025287417452091,0.0052351121495801,0.0085411524769702,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,3,2025-09-26T16:57:17,codecarbon,67353497-850c-4134-a840-ffe51b247a90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.84840479120612,0.0028143879212097,3.760117438789256e-05,0.0,0.0,70.0,0.0007759474107872,0.0025067314498343,0.0052272538349368,0.0085099326955584,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,4,2025-09-26T16:58:47,codecarbon,0bf756c5-167a-481b-bf84-d284d6342d71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.86956785013899,0.0028377858231347,3.740347946544337e-05,0.0,0.0,70.0,0.0007862080993986,0.0025065225607789,0.0052879508362475,0.0085806814964251,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,5,2025-09-26T17:00:16,codecarbon,9521d0d0-fac7-4436-b3b8-671195b736f6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.87619449477643,0.0028062077505886,3.747796972753975e-05,0.0,0.0,70.0,0.0007758531768919,0.0024791161499564,0.0052302287893369,0.0084851981161854,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,6,2025-09-26T17:01:45,codecarbon,d5a54bc7-e00d-476b-a2d0-eb237f15b133,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.58544379845262,0.0028284643795699,3.742075507437619e-05,0.0,0.0,70.0,0.0007835145812624,0.0024974786646509,0.0052715027765888,0.0085524960225023,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,7,2025-09-26T17:03:15,codecarbon,ba803912-b2ab-498c-83cc-0dbdec487863,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,76.3240395411849,0.0033360615548386,4.37091848766531e-05,0.0,0.0,70.0,0.0007910963404239,0.0025172931249457,0.006778940389185,0.0100873298545547,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,8,2025-09-26T17:04:45,codecarbon,657327b6-8361-461e-ae5a-a8d1e83b47e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.29268912179396,0.0028175887080377,3.742181001770282e-05,0.0,0.0,70.0,0.0007790134318334,0.0024894206026431,0.0052511769574795,0.008519610991956,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,9,2025-09-26T17:06:17,codecarbon,11717630-e2ee-45a7-88b7-aaf56dbcc2b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.22305546794087,0.0036696799188348,4.691302195858162e-05,0.0,1484.240384499844,70.0,0.0016071525399194,0.0025613592713042,0.00692758794396,0.0110960997551837,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,10,2025-09-26T17:07:46,codecarbon,f8060b73-0788-471d-aabf-bcb838e62710,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.05331772007048,0.0028108513190176,3.745139328152552e-05,0.0,0.0,70.0,0.0007773411064612,0.0024869628229069,0.00523493505677,0.0084992389861381,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,11,2025-09-26T17:09:16,codecarbon,26d2ef4b-4826-47d8-84da-cb588c1017b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.38191379001364,0.0028213207882373,3.7427025215843376e-05,0.0,0.0,70.0,0.0007807209230941,0.0024957589410448,0.0052544159088076,0.0085308957729466,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,12,2025-09-26T17:10:45,codecarbon,a54f8be3-c8cf-42da-8e5c-4e824332aaa1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.39278479106724,0.0028227643651876,3.74407759709399e-05,0.0,0.0,70.0,0.0007798197432981,0.0025010672786223,0.005254373729498,0.0085352607514185,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,13,2025-09-26T17:12:14,codecarbon,1c4e233f-4665-44be-90e6-68684b85c6cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.18404491618276,0.0028170800801957,3.746912105269535e-05,0.0,0.0,70.0,0.0007784135338089,0.0024968214419018,0.0052428380659613,0.0085180730416721,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,14,2025-09-26T17:13:46,codecarbon,00d7844a-8ceb-4877-84f7-c91cc697e20c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.17132036667317,0.0034095376370218,4.361622166580979e-05,0.0,0.0,70.0,0.0008092373278648,0.0025773376174242,0.0069229263126462,0.0103095012579353,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,15,2025-09-26T17:15:16,codecarbon,a94b6025-41ef-4f94-8514-93767df587bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.98739248793572,0.0028454826863986,3.744677364538407e-05,0.0,0.0,70.0,0.0007868110533494,0.0025274397997208,0.0052897038346053,0.0086039546876755,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,16,2025-09-26T17:16:47,codecarbon,49a50f6e-0fe5-4020-81b9-da0df357c055,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,76.58379101520404,0.0033589098938094,4.385927948046679e-05,0.0,0.0,70.0,0.0007929805401528,0.0025625787167271,0.0068008576717706,0.0101564169286506,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,17,2025-09-26T17:18:19,codecarbon,f35e922f-eb6b-4612-bf30-365cbf73eb65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.4228880982846,0.0034357383238066,4.381040289539921e-05,0.0,0.0,70.0,0.0008114057756266,0.0026355546084388,0.0069417645229751,0.0103887249070406,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,18,2025-09-26T17:19:47,codecarbon,a68239a8-d7d7-4cef-8d56-8394977888df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.18629508977756,0.0028030689009651,3.778418773404153e-05,0.0,0.0,70.0,0.0007675448040308,0.0025234047964985,0.0051847575002789,0.0084757071008084,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,19,2025-09-26T17:21:19,codecarbon,08b31d99-f11e-4879-ab95-034c3a29ca40,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,77.44647019263357,0.0033977565817306,4.387232333868013e-05,0.0,0.0,70.0,0.000801546330958,0.0026052104174993,0.006867121848204,0.0102738785966614,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,20,2025-09-26T17:22:47,codecarbon,affd4921-039b-430b-92da-404dce795f08,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.2394412891008,0.0028022869077151,3.774660556512779e-05,0.0,0.0,70.0,0.0007683548942609,0.0025166839577934,0.0051883037168868,0.0084733425689413,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,21,2025-09-26T17:24:17,codecarbon,1c28491c-00ad-48f8-b696-c16d3ef0dd56,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.98917998094112,0.0028555702561006,3.7578642864903216e-05,0.0,0.0,70.0,0.0007859621686878,0.0025590637139174,0.0052894308330879,0.0086344567156932,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,22,2025-09-26T17:25:49,codecarbon,87abbf9f-fbc5-4dff-a6ab-afb260e561f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,77.59065252076834,0.0033992379040224,4.380988938213418e-05,0.0,0.0,70.0,0.0008026838068887,0.002597790689343,0.0068778832104018,0.0102783577066336,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
